Date,Open,High,Low,Close,Adj Close,Volume,Day_of_Week,Month,Quarter,Rolling_Mean_5,Rolling_Mean_10,Close_Lag_1,Close_Lag_5,Volume_Close_Interaction
2015-07-23,-0.9661106341223242,-0.969878683021915,-0.9689270400233388,-0.9757320299216036,-0.9757320299216036,0.1187825890963331,3,7,3,-0.9635892939709733,-0.977705903319157,-0.9688353041872928,-0.9711713497657908,0.000845562641522379
2015-07-24,-0.969760352818816,-0.9778283082150482,-0.983505946169454,-0.991445627428854,-0.991445627428854,0.1188806255274039,4,7,3,-0.9701983427872009,-0.9752330307546888,-0.9757320299216036,-0.9584003833477164,0.0019145034124767716
2015-07-27,-0.999945560464418,-1.003371884492136,-0.99772524016202,-1.004730624856293,-1.004730624856293,0.1132128370918546,0,7,3,-0.9799386646000071,-0.9760959414410865,-0.991445627428854,-0.956029015792262,0.0015170093123702882
2015-07-28,-0.9979003955266283,-0.996677012692411,-0.9996680045494392,-0.9912878726841712,-0.9912878726841712,0.1207799668508591,1,7,3,-0.986406291815643,-0.9765223706732689,-1.004730624856293,-0.9589497366059918,-0.0016159706109937903
2015-07-29,-0.9885394593859276,-0.9912396607377362,-0.9847324335664974,-0.9851634551961882,-0.9851634551961882,0.1084328739059088,2,7,3,-0.9896719220174219,-0.9761745399786163,-0.9912878726841712,-0.9688353041872928,-0.000669924658135286
2015-07-30,-0.9878758860852964,-0.9864337044172928,-0.9873172481679564,-0.9805266862881026,-0.9805266862881026,0.1100939958641453,3,7,3,-0.9906308532907218,-0.9771100736308476,-0.9851634551961882,-0.9757320299216036,-0.0005181682433481225
2015-07-31,-0.9748542094143248,-0.981206773599334,-0.973117114066475,-0.98066266347107,-0.98066266347107,0.1117322121141877,4,7,3,-0.9884742604991651,-0.979336301643183,-0.9805266862881026,-0.991445627428854,1.549476588700849e-05
2015-08-03,-0.9786182639644222,-0.9844287080658376,-0.9841068634655789,-0.9841708481401,-0.9841708481401,0.0992458524634172,0,8,3,-0.9843623051559263,-0.9821504848779667,-0.98066266347107,-1.004730624856293,0.00035503827263557954
2015-08-04,-0.984976720899335,-0.9890646938348636,-0.9813244227852428,-0.986844180769679,-0.986844180769679,0.1019597207702548,1,8,3,-0.983473566773028,-0.9849399292943355,-0.9841708481401,-0.9912878726841712,0.0002769562306717206
2015-08-05,-0.9790451975936192,-0.9757451779541728,-0.9705131398483304,-0.97749163313939,-0.97749163313939,0.1222807488517368,2,8,3,-0.9819392023616682,-0.9858055621895451,-0.986844180769679,-0.9851634551961882,-0.00115888257760338
2015-08-06,-0.9752758313393362,-0.9825802429020096,-0.9969788166299454,-1.0001998226949391,-1.0001998226949391,0.1451369807161424,3,8,3,-0.9858738296430356,-0.9882523414668787,-0.97749163313939,-0.9805266862881026,0.003371689289080857
2015-08-07,-1.003195435467827,-1.0080455535852837,-1.005007793067499,-1.0037080073639693,-1.0037080073639693,0.119245284401854,4,8,3,-0.9904828984216156,-0.9894785794603902,-1.0001998226949391,-0.98066266347107,0.00041825090257021724
2015-08-10,-0.9929288422050224,-0.9926886286428932,-0.9844388752232128,-0.987864009641934,-0.987864009641934,0.0987739948746187,0,8,3,-0.9912215307219823,-0.9877919179389544,-1.0037080073639693,-0.9841708481401,-0.0015591934489990438
2015-08-11,-0.996344710207932,-0.9989328804960358,-1.0030046019645018,-1.0055436993340288,-1.0055436993340288,0.1104476599986623,1,8,3,-0.9949614344348522,-0.9892175006039402,-0.987864009641934,-0.986844180769679,0.0019766691942771607
2015-08-12,-1.0166440457679955,-1.0079942989431336,-1.0215704626123692,-1.003476819501397,-1.003476819501397,0.1266758961400216,2,8,3,-1.0001584717072536,-0.9910488370344609,-1.0055436993340288,-0.97749163313939,-0.00026038038444849945
2015-08-13,-1.00129992971961,-1.0037550434414464,-0.9985704096430446,-1.0064221064969106,-1.0064221064969106,0.0847932668212649,3,8,3,-1.0014029284676478,-0.9936383790553418,-1.003476819501397,-1.0001998226949391,0.0002488752118856924
2015-08-14,-1.0081044425275738,-1.0090358639386487,-1.003235187995222,-1.0024297688129749,-1.0024297688129749,0.0715345266901893,4,8,3,-1.0011472807574493,-0.9958150895895322,-1.0064221064969106,-1.0037080073639693,-0.00028376760085468787
2015-08-17,-1.0063584629791518,-0.9980262380347552,-1.000543320297764,-0.990610642675672,-0.990610642675672,0.0736565114972911,0,8,3,-1.0016966073641966,-0.9964590690430895,-1.0024297688129749,-0.987864009641934,-0.0008684454784808031
2015-08-18,-0.9928065386591568,-1.000063515412061,-0.9916115613481504,-0.999408392793234,-0.999408392793234,0.0728090002941092,1,8,3,-1.0004695460560378,-0.9977154902454449,-0.990610642675672,-1.0055436993340288,0.0006466268009870188
2015-08-19,-1.0045390483248695,-1.0065964539957333,-1.008657242349111,-1.0103682334230326,-1.0103682334230326,0.0988188900626791,2,8,3,-1.0018478288403647,-1.0010031502738093,-0.999408392793234,-1.003476819501397,0.001083680399434691
2015-08-20,-1.0223633638942424,-1.0266784346276596,-1.040311842131307,-1.048865976796329,-1.048865976796329,0.1264505039713916,3,8,3,-1.0103366029002485,-1.0058697656839481,-1.0103682334230326,-1.0064221064969106,0.004818103826188308
2015-08-21,-1.0692633906533495,-1.0616934675684255,-1.0873575573144008,-1.0954926058669388,-1.0954926058669388,0.1888951294218324,4,8,3,-1.0289491703110414,-1.0150482255342452,-1.048865976796329,-1.0024297688129749,0.008397205484439927
2015-08-24,-1.191491650706928,-1.1053679183449183,-1.2009311633625162,-1.1443872919245637,-1.1443872919245637,0.2567235125262156,0,8,3,-1.0597045001608196,-1.0307005537625082,-1.0954926058669388,-0.990610642675672,0.011458238495956315
2015-08-25,-1.1002045962314826,-1.1068142509431365,-1.1422208225210146,-1.1497610465581118,-1.1497610465581118,0.1746257894452328,1,8,3,-1.0897750309137952,-1.0451222884849165,-1.1443872919245637,-0.999408392793234,0.0008199987467443691
2015-08-26,-1.1148253819671925,-1.1029203391123996,-1.13565454688031,-1.097804217977384,-1.097804217977384,0.1763537960713961,2,8,3,-1.1072622278246655,-1.0545550283325151,-1.1497610465581118,-1.0103682334230326,-0.00796929412374127
2015-08-27,-1.0801392440828164,-1.0719583844969367,-1.0830357773704715,-1.0664832548651226,-1.0664832548651226,0.1522771480744087,3,8,3,-1.1107856834384242,-1.0605611431693363,-1.097804217977384,-1.048865976796329,-0.004344551477918589
2015-08-28,-1.0716920657462572,-1.0670823316024374,-1.0647636089724677,-1.0622380844706294,-1.0622380844706294,0.1126649325518516,4,8,3,-1.1041347791591622,-1.0665419747351017,-1.0664832548651226,-1.0954926058669388,-0.00044846633454848745
2015-08-31,-1.0699051854500898,-1.0703663250377875,-1.07161259048682,-1.0763280559430608,-1.0763280559430608,0.1037289576711674,0,8,3,-1.0905229319628618,-1.0751137160618407,-1.0622380844706294,-1.1443872919245637,0.00137590440017047
2015-09-01,-1.1039196498957224,-1.0980200422575692,-1.112363481164687,-1.114513078175106,-1.114513078175106,0.1417286113368596,1,9,3,-1.0834733382862605,-1.0866241846000277,-1.0763280559430608,-1.1497610465581118,0.0050281232984055605
2015-09-02,-1.09554046197106,-1.0905048309257412,-1.100152737831046,-1.0835429470730746,-1.0835429470730746,0.1119814262193395,2,9,3,-1.0806210841053987,-1.0939416559650321,-1.114513078175106,-1.097804217977384,-0.0031117440601809714
2015-09-03,-1.0795816407900858,-1.0769585555989738,-1.083002817418629,-1.0880247495845916,-1.0880247495845916,0.100458938769377,3,9,3,-1.0849293830492925,-1.0978575332438583,-1.0835429470730746,-1.0664832548651226,0.0004155230997508127
2015-09-04,-1.1048061845020092,-1.1005727660813265,-1.100589122906715,-1.101508268260076,-1.101508268260076,0.0795139591966876,4,9,3,-1.0927834198071817,-1.0984590994831722,-1.0880247495845916,-1.0622380844706294,0.0009853893068145546
2015-09-08,-1.0777812156618427,-1.0729486948503018,-1.0739531526289805,-1.066695320800363,-1.066695320800363,0.0970029255170505,1,9,3,-1.0908568727786423,-1.0906899023707521,-1.101508268260076,-1.0763280559430608,-0.0030657579672985443
2015-09-09,-1.0542428939423718,-1.060039348870585,-1.0761922893186258,-1.0817616990073038,-1.0817616990073038,0.115157989831698,2,9,3,-1.0843065969450818,-1.083889967615671,-1.066695320800363,-1.114513078175106,0.0016265317701530677
2015-09-10,-1.0831552683926429,-1.0699021335033314,-1.0762499020752625,-1.0709596131221877,-1.0709596131221877,0.104348328020736,3,9,3,-1.0817899301549043,-1.0812055071301514,-1.0817616990073038,-1.0835429470730746,-0.0010419851269301056
2015-09-11,-1.0775065972102926,-1.0709788784702678,-1.0716866836309764,-1.063864366139832,-1.063864366139832,0.0897271563662751,4,9,3,-1.0769578534659525,-1.0809436182576224,-1.0709596131221877,-1.0880247495845916,-0.0005944541023234058
2015-09-14,-1.0608488796646829,-1.0683721330130285,-1.0640226789028997,-1.06837339073947,-1.06837339073947,0.0697121485462663,0,9,3,-1.0703308779618312,-1.0815571488845066,-1.063864366139832,-1.101508268260076,0.00029546416130964864
2015-09-15,-1.0642919703215217,-1.0574838580554955,-1.06100161313235,-1.0534811005844755,-1.0534811005844755,0.0806812340862592,1,9,3,-1.0676880339186536,-1.079272453348648,-1.06837339073947,-1.066695320800363,-0.001124633352431179
2015-09-16,-1.0531114865367608,-1.0517928679271644,-1.0483627918700893,-1.0456705129965962,-1.0456705129965962,0.0879121080489742,2,9,3,-1.0604697967165122,-1.072388196830797,-1.0534811005844755,-1.0817616990073038,-0.0006517869372034015
2015-09-17,-1.0466714940859128,-1.0335971674675806,-1.039485966173547,-1.0443896185392636,-1.0443896185392636,0.1085391563919295,3,9,3,-1.0551557977999273,-1.0684728639774161,-1.0456705129965962,-1.0709596131221877,-0.00013295507724279422
2015-09-18,-1.061738202976859,-1.0557676803888083,-1.0563368347801727,-1.0625344723046173,-1.0625344723046173,0.2350373042363649,4,9,3,-1.0548898190328846,-1.0659238362494183,-1.0443896185392636,-1.063864366139832,0.004083454526038518
2015-09-21,-1.0554096249559124,-1.0550256064505192,-1.062697311650327,-1.0620666523250208,-1.0620666523250208,0.1204519571095195,0,9,3,-1.0536284713499948,-1.061979674655913,-1.0625344723046173,-1.06837339073947,-5.3033415466605006e-05
2015-09-22,-1.0798019466515922,-1.0834079582448002,-1.0843748110516225,-1.0817099107373986,-1.0817099107373986,0.122408104589296,1,9,3,-1.0592742333805794,-1.0634811336496166,-1.0620666523250208,-1.0534811005844755,0.002263976582781421
2015-09-23,-1.079149262738888,-1.0822313387608118,-1.0793753411638471,-1.082792283946686,-1.082792283946686,0.0824101569407502,2,9,3,-1.0666985875705972,-1.0635841921435545,-1.0817099107373986,-1.0456705129965962,8.246069039435431e-05
2015-09-24,-1.0918770654527148,-1.091522151960925,-1.0972139381707244,-1.087758239745063,-1.087758239745063,0.1180963340788377,3,9,3,-1.075372311811757,-1.0652640548058423,-1.082792283946686,-1.0443896185392636,0.0005416192779359995
2015-09-25,-1.0743300245949292,-1.0809954272993094,-1.10013357821436,-1.1008066047835237,-1.1008066047835237,0.1231090192600356,4,9,3,-1.0830267383075385,-1.0689582786702114,-1.087758239745063,-1.0625344723046173,0.0014767724703315666
2015-09-28,-1.1062448779790257,-1.113379602506898,-1.1358245722888736,-1.1395682020900113,-1.1395682020900113,0.153993243732311,0,9,3,-1.0985270482605365,-1.0760777598052655,-1.1008066047835237,-1.0620666523250208,0.0054224094182696815
2015-09-29,-1.1372540745129809,-1.1320393625466991,-1.1474453849770037,-1.1468158922763287,-1.1468158922763287,0.1453660377980834,1,9,3,-1.1115482445683225,-1.085411238974451,-1.1395682020900113,-1.0817099107373986,0.000924532646348623
2015-09-30,-1.1309065066940327,-1.1255360702216293,-1.1276557167100565,-1.1188480149947524,-1.1188480149947524,0.1549772729563298,2,9,3,-1.1187593907779358,-1.0927289891742666,-1.1468158922763287,-1.082792283946686,-0.0037794953668392373
2015-10-01,-1.117286591690178,-1.123358468011818,-1.1276475437439848,-1.1169661119949246,-1.1169661119949246,0.1307558608835556,3,10,4,-1.124600965227908,-1.0999866385198325,-1.1188480149947524,-1.087758239745063,-0.00021993143263787418
2015-10-02,-1.1331501992614006,-1.1018923454349132,-1.1295326951003686,-1.0950194743466215,-1.0950194743466215,0.1352756152244164,4,10,4,-1.1234435391405277,-1.1032351387240331,-1.1169661119949246,-1.1008066047835237,-0.0026579543265454354
2015-10-05,-1.08528475782422,-1.080809250122925,-1.0779730673569747,-1.0750362727048708,-1.0750362727048708,0.1189667509902137,0,10,4,-1.1105371532634996,-1.1045321007620181,-1.0950194743466215,-1.1395682020900113,-0.0021710450173682105
2015-10-06,-1.0783497080705375,-1.0814946671207937,-1.0857797646364584,-1.0839835449645498,-1.0839835449645498,0.1262690907624943,1,10,4,-1.0979706838011438,-1.1047594641847331,-1.0750362727048708,-1.1468158922763287,0.0010509077337377696
2015-10-07,-1.076331765786677,-1.079395330504796,-1.0811369595855098,-1.0723466070399827,-1.0723466070399827,0.1322126639247007,2,10,4,-1.0886704022101898,-1.1037148964940626,-1.0839835449645498,-1.1188480149947524,-0.0014193486331784842
2015-10-08,-1.0763289770807876,-1.071861277241062,-1.0786069443305435,-1.0670053860352764,-1.0670053860352764,0.117034425446959,3,10,4,-1.0786782570182603,-1.1016396111230842,-1.0723466070399827,-1.1169661119949246,-0.0005829334725985006
2015-10-09,-1.0648467849083627,-1.0658410178426645,-1.0603156163158536,-1.0616532762497126,-1.0616532762497126,0.1005450642321869,4,10,4,-1.0720050173988784,-1.0977242782697032,-1.0670053860352764,-1.0950194743466215,-0.0005043350569829626
2015-10-12,-1.0587248346551066,-1.0643945535600523,-1.056589260205543,-1.0594314302924666,-1.0594314302924666,0.0583582471086124,0,10,4,-1.0688840489163975,-1.0897106010899487,-1.0616532762497126,-1.0750362727048708,-0.00012213312793445032
2015-10-13,-1.0670332431900202,-1.061280662630358,-1.0632434293255606,-1.0708617468081991,-1.0708617468081991,0.0786288826320674,1,10,4,-1.0662596892851275,-1.0821151865431358,-1.0594314302924666,-1.0839835449645498,0.0008483352391336965
2015-10-14,-1.0691790661595622,-1.0715860298743227,-1.0693624674209592,-1.0746037749741852,-1.0746037749741852,0.1095424264108313,2,10,4,-1.066711122871968,-1.077690762541079,-1.0708617468081991,-1.0723466070399827,0.00038278596300742886
2015-10-15,-1.0697012133985109,-1.0580910094595504,-1.0628674709654693,-1.0508757565463804,-1.0508757565463804,0.1132476537683096,3,10,4,-1.0634851969741888,-1.0710817269962245,-1.0746037749741852,-1.0670053860352764,-0.002500589033929882
2015-10-16,-1.0498670562273154,-1.053544093880879,-1.0475039559604864,-1.046364076312359,-1.046364076312359,0.1052205773887676,4,10,4,-1.0604273569867182,-1.0662161871927984,-1.0508757565463804,-1.0616532762497126,-0.0004517390340960588
2015-10-19,-1.0495460923340565,-1.045842705102822,-1.043511374089649,-1.0412566988046084,-1.0412566988046084,0.0836553112381818,0,10,4,-1.0567924106891464,-1.062838229802772,-1.046364076312359,-1.0594314302924666,-0.0004083275264261102
2015-10-20,-1.0423445242669362,-1.047494188493724,-1.0433000815821931,-1.047919580770009,-1.047919580770009,0.0920644548304015,1,10,4,-1.0522039774815084,-1.059231833383318,-1.0412566988046084,-1.0708617468081991,0.0005891098673825086
2015-10-21,-1.041267562713109,-1.0487138933302596,-1.051570496794503,-1.0590289432699704,-1.0590289432699704,0.108894652983102,2,10,4,-1.0490890111406652,-1.0579000670063168,-1.047919580770009,-1.0746037749741852,0.001154430355626973
2015-10-22,-1.048887963727389,-1.0427394868154307,-1.044617275868694,-1.0372917156505703,-1.0372917156505703,0.1327761443462756,3,10,4,-1.0463722029615035,-1.0549286999678462,-1.0590289432699704,-1.0508757565463804,-0.002725312929757726
2015-10-23,-1.008523275746696,-1.0099372360558974,-1.006821531057691,-1.0068844822220555,-1.0068844822220555,0.1348129199188955,4,10,4,-1.0384762841434427,-1.0494518205650805,-1.0372917156505703,-1.046364076312359,-0.003951914262211695
2015-10-26,-1.006777296198274,-1.0108519161223877,-1.0031994143588363,-1.0061120415339513,-1.0061120415339513,0.0963698117425655,0,10,4,-1.0314473526893113,-1.044119881689229,-1.0068844822220555,-1.0412566988046084,-7.393098712836268e-05
2015-10-27,-1.0099890594317893,-1.0122227501181245,-1.0042065701889316,-1.0073495135815835,-1.0073495135815835,0.1172735610405055,1,10,4,-1.0233333392516262,-1.0377686583665673,-1.0061120415339513,-1.047919580770009,0.0001442411458396445
2015-10-28,-1.0041718719796795,-0.9972167028293488,-1.0013170764125965,-0.9895256138320015,-0.9895256138320015,0.1314100479095792,2,10,4,-1.0094326733640324,-1.029260842252349,-1.0073495135815835,-1.0590289432699704,-0.0023251507926979422
2015-10-29,-0.9958334520849472,-1.0002012049376277,-0.9883407499301948,-0.9953508548659284,-0.9953508548659284,0.1119108766381017,3,10,4,-1.001044501207104,-1.0237083520843038,-0.9895256138320015,-1.0372917156505703,0.0006588084447965337
2015-10-30,-0.9934620112777502,-1.000041906758668,-0.991946386790327,-1.000931363893996,-1.000931363893996,0.1199810157490487,4,10,4,-0.9998538775414921,-1.0191650808424675,-0.9953508548659284,-1.0068844822220555,0.0006726825403435117
2015-11-02,-0.9973020242039674,-0.9878207447681516,-0.989827969625259,-0.9809699400859152,-0.9809699400859152,0.108234052358784,0,11,4,-0.9948254572518849,-1.0131364049705982,-1.000931363893996,-1.0061120415339513,-0.002158495444876986
2015-11-03,-0.9840656190832676,-0.9789265301509842,-0.9765992177174876,-0.976080205753542,-0.976080205753542,0.121102479222232,1,11,4,-0.9885715956862766,-1.0059524674689515,-0.9809699400859152,-1.0073495135815835,-0.0006036463771118202
2015-11-04,-0.9728308227084634,-0.979169496222028,-0.9730047016889468,-0.9768008584436954,-0.9768008584436954,0.1272851879779848,2,11,4,-0.9860266446086154,-0.9977296589863238,-0.976080205753542,-0.9895256138320015,9.39763070619684e-05
2015-11-05,-0.9759502937559316,-0.9812499911759648,-0.9796697235530004,-0.9808093967211644,-0.9808093967211644,0.1234718456778303,3,11,4,-0.9831183529796625,-0.9920814270933833,-0.9768008584436954,-0.9953508548659284,0.0005066965444501129
2015-11-06,-0.9814194271067056,-0.9833385234652658,-0.9812118765011358,-0.97553895292801,-0.97553895292801,0.1245658223011807,4,11,4,-0.9780398707864654,-0.9889468741639789,-0.9808093967211644,-1.000931363893996,-0.0006693626378184919
2015-11-09,-0.980086836355405,-0.9870300514946512,-0.9885575356257582,-0.9896317130205098,-0.9896317130205098,0.1048064421846181,0,11,4,-0.9797722253733843,-0.9872988413126347,-0.97553895292801,-0.9809699400859152,0.0015140472263287148
2015-11-10,-0.9965107029354696,-0.9995940535335728,-0.9926405565728954,-0.9929113660052596,-0.9929113660052596,0.1098777659787929,1,11,4,-0.9831384574237279,-0.9858550265550022,-0.9896317130205098,-0.976080205753542,0.00036413641398991433
2015-11-11,-0.9884660240081048,-0.9930341042680824,-0.9883983629612304,-0.997322524018955,-0.997322524018955,0.0884581801323216,2,11,4,-0.9872427905387797,-0.9866347175736976,-0.9929113660052596,-0.9768008584436954,0.00039298876367735924
2015-11-12,-1.0034320748672985,-1.006175480037908,-1.005471510725926,-1.0141673616715987,-1.0141673616715987,0.1020724168545698,3,11,4,-0.9939143835288666,-0.9885163682542645,-0.997322524018955,-0.9808093967211644,0.001724009284177683
2015-11-13,-1.0203590994322354,-1.025990250638459,-1.0271791563945214,-1.035162291752861,-1.035162291752861,0.1185755214942584,4,11,4,-1.0058390512938369,-0.9919394610401511,-1.0141673616715987,-0.97553895292801,0.0024547080464292132
2015-11-16,-1.037960453152027,-1.027110081497633,-1.031758855226327,-1.0197315373924027,-1.0197315373924027,0.1019129931255388,0,11,4,-1.0118590161682155,-0.9958156207707999,-1.035162291752861,-0.9896317130205098,-0.0015191766311312784
2015-11-17,-1.0174082771003792,-1.0167102420348877,-1.0133521672429875,-1.0193508276596677,-1.0193508276596677,0.1058087959751922,1,11,4,-1.017146908499097,-1.0001426829614126,-1.0197315373924027,-0.9929113660052596,-3.95029838340959e-05
2015-11-18,-1.0139026401816815,-1.001774422734716,-1.0062370938746863,-0.9950978897135948,-0.9950978897135948,0.1200726385818251,2,11,4,-1.016701981638025,-1.0019723860884024,-1.0193508276596677,-0.997322524018955,-0.0028568321852763677
2015-11-19,-0.9937584082331916,-0.9980882970036016,-0.9882365105187384,-0.9955221542978064,-0.9955221542978064,0.0996150924795062,3,11,4,-1.0129729401632663,-1.0034436618460665,-0.9950978897135948,-1.0141673616715987,4.24713550585224e-05
2015-11-20,-0.9887841991954744,-0.9926913956342256,-0.9808140787463948,-0.9870154802015568,-0.9870154802015568,0.0970972970348102,4,11,4,-1.0033435778530058,-1.004591314573421,-0.9955221542978064,-1.035162291752861,-0.000829690286585809
2015-11-23,-0.9861297738190592,-0.9884763840928696,-0.9834125595020332,-0.9876790330810844,-0.9876790330810844,0.0880861914312494,0,11,4,-0.9969330769907419,-1.0043960465794786,-0.9870154802015568,-1.0197315373924027,5.9218773305240814e-05
2015-11-24,-0.995936766104774,-0.9931528201773494,-0.9929369286007226,-0.9875892666559308,-0.9875892666559308,0.114532205883835,1,11,4,-0.9905807647899947,-1.0038638366445458,-0.9876790330810844,-1.0193508276596677,-1.0409400567177367e-05
2015-11-25,-0.9860890060610916,-0.9895531290598062,-0.9789316068935762,-0.9839640937455804,-0.9839640937455804,0.0762686784597468,2,11,4,-0.9883540055963917,-1.0025279936172082,-0.9875892666559308,-0.9950978897135948,-0.0002799616767775462
2015-11-27,-0.981993231219586,-0.9867844501166688,-0.9769203767310856,-0.9808692848799042,-0.9808692848799042,0.0068579690333149,4,11,4,-0.9854234317128114,-0.999198185938039,-0.9839640937455804,-0.9955221542978064,-2.156999782791188e-05
2015-11-30,-0.9771931155914442,-0.9848928996002936,-0.979612110521965,-0.9859956513293016,-0.9859956513293016,0.1408856812753165,0,11,4,-0.9852194659383603,-0.9942815218956829,-0.9808692848799042,-0.9870154802015568,0.0007363179180176772
2015-12-01,-0.9798964091359016,-0.9808586629370516,-0.973720844772744,-0.9730397080784232,-0.9730397080784232,0.1217383416817004,1,12,4,-0.9822916009378281,-0.989612338964285,-0.9859956513293016,-0.9876790330810844,-0.0015996369194506582
2015-12-02,-0.9719606216401416,-0.9753376433601376,-0.9745495344150464,-0.982038635622322,-0.982038635622322,0.1240078392495723,2,12,4,-0.9811814747311063,-0.9858811197605505,-0.9730397080784232,-0.9875892666559308,0.0011468571642221374
2015-12-03,-0.976219467785481,-0.9840185381648636,-1.003479306273543,-1.005342522179646,-1.005342522179646,0.1265512890874457,3,12,4,-0.9854571604179194,-0.9869055830071556,-0.982038635622322,-0.9839640937455804,0.0030030762310161697
2015-12-04,-1.0013025854357216,-0.9833709364453552,-0.9947616535159274,-0.9768579579823672,-0.9768579579823672,0.1090870609319324,4,12,4,-0.984654895038412,-0.9850391633756116,-1.005342522179646,-0.9808692848799042,-0.003090784803841057
2015-12-07,-0.977225782939337,-0.9853192758563898,-0.9841315165447714,-0.9878612210218656,-0.9878612210218656,0.1141446413011908,0,12,4,-0.9850280089769248,-0.9851237374576426,-0.9768579579823672,-0.9859956513293016,0.0012857176445389333
2015-12-08,-1.001414132583438,-0.9928883774071512,-0.9941470700656228,-0.9888320505162388,-0.9888320505162388,0.1067012023664345,1,12,4,-0.9881864774644878,-0.9852390392011581,-0.9878612210218656,-0.9730397080784232,0.00010486156571189172
2015-12-09,-0.9941554632203852,-0.9943347100053695,-1.0066623583931626,-1.0093292828953997,-1.0093292828953997,0.1187954162929218,2,12,4,-0.9936446069191034,-0.9874130408251048,-0.9888320505162388,-0.982038635622322,0.0024624780841842166
2015-12-10,-1.0080011285077473,-1.002624408525421,-1.0013966627448605,-1.0032647535661567,-1.0032647535661567,0.0952547618676764,3,12,4,-0.9932290531964055,-0.9893431068071624,-1.0093292828953997,-1.005342522179646,-0.0005723358143731237
2015-12-11,-1.0206554961157135,-1.0240662871419948,-1.0262682009163897,-1.033641976558436,-1.033641976558436,0.1262626771642,4,12,4,-1.0045858569116193,-0.9946203759750156,-1.0032647535661567,-0.9768579579823672,0.003823028254691034
2015-12-14,-1.0334813014171442,-1.0355589462424053,-1.0419309016337424,-1.0285401765627766,-1.0285401765627766,0.1382753467695163,0,12,4,-1.0127216480198016,-0.9988748284983633,-1.033641976558436,-0.9878612210218656,-0.000682492758176631
2015-12-15,-1.0175442584680985,-1.0158764628691497,-1.0102651815687524,-1.016810816578673,-1.016810816578673,0.1234920027010411,1,12,4,-1.0183174012322884,-1.003251939348388,-1.0285401765627766,-0.9888320505162388,-0.0014082893287445733
2015-12-16,-1.0060483884738198,-1.0017230364081726,-1.008717669064689,-0.9962048288327116,-0.9962048288327116,0.1218336294277879,2,12,4,-1.015692510419751,-1.004668558669427,-1.016810816578673,-1.0093292828953997,-0.002468996428934777
2015-12-17,-0.991446724981964,-0.9991352642973874,-1.0059956550999307,-1.0148554804609555,-1.0148554804609555,0.1090623227670828,3,12,4,-1.0180106557987105,-1.0056198544975579,-0.9962048288327116,-1.0032647535661567,0.002041832491496111
2015-12-18,-1.019891265055293,-1.0239852545568489,-1.0282822447634226,-1.036467619678246,-1.036467619678246,0.2802128581651061,4,12,4,-1.0185757844226724,-1.011580820667146,-1.0148554804609555,-1.033641976558436,0.0059673514285880904
2015-12-21,-1.0267040112631094,-1.0314249672861953,-1.0261967875501974,-1.0240012739686797,-1.0240012739686797,0.0885553003350646,0,12,4,-1.0176680039038533,-1.0151948259618273,-1.036467619678246,-1.0285401765627766,-0.0010651186466723397
2015-12-22,-1.0182322657167695,-1.0209414599313655,-1.0165516992013293,-1.0152470789745482,-1.0152470789745482,0.0778601670650732,1,12,4,-1.0173552563830282,-1.0178363288076582,-1.0240012739686797,-1.016810816578673,-0.0006656271843506989
2015-12-23,-1.0082051005593262,-1.0106010444003728,-1.0010866245628538,-1.0030579991716373,-1.0030579991716373,0.0810504741023482,2,12,4,-1.0187258904508134,-1.0172092004352822,-1.0152470789745482,-0.9962048288327116,-0.0009730938579947918
2015-12-24,-1.002591752712943,-1.0059624235942533,-0.9947178408200488,-1.0023617802214912,-1.0023617802214912,0.0,3,12,4,-1.0162271504029206,-1.0171189031008157,-1.0030579991716373,-1.0148554804609555,-0.0
2015-12-28,-1.0063720080831902,-1.0119016501376603,-1.0069505574549182,-1.0044014379660016,-1.0044014379660016,0.0553191177454186,0,12,4,-1.0098139140604716,-1.014194849241572,-1.0023617802214912,-1.036467619678246,0.00011256621027987078
2015-12-29,-0.9970627288164216,-0.991468923806358,-0.9886151486567936,-0.9861941728493012,-0.9861941728493012,0.0619910924281974,1,12,4,-1.002252493836596,-1.0099602488702246,-1.0044014379660016,-1.0240012739686797,-0.0011237421732487331
2015-12-30,-0.9876364579799356,-0.9954194923076708,-0.988672761687829,-0.9976406894146582,-0.9976406894146582,0.049535884540571,2,12,4,-0.998731215924618,-1.008043236153823,-0.9861941728493012,-1.0152470789745482,0.0005749509970587749
2015-12-31,-1.002360557735472,-1.0073709409141116,-1.004771847480851,-1.0135336867865303,-1.0135336867865303,0.0669396416264518,3,12,4,-1.0008263534475965,-1.009776121949205,-0.9976406894146582,-1.0030579991716373,0.001066387487731145
2016-01-04,-1.0429891080415283,-1.0491888891914118,-1.0486838169771089,-1.0419040510906028,-1.0419040510906028,0.1384915766548687,0,1,1,-1.0087348076214186,-1.0124809790121696,-1.0135336867865303,-1.0023617802214912,0.0038765919021412254
2016-01-05,-1.037498196186863,-1.04280971507388,-1.0416152360826507,-1.0450749487085522,-1.0450749487085522,0.1118256674036196,1,1,1,-1.016869509769929,-1.0133417119152004,-1.0419040510906028,-1.0044014379660016,0.0003403266759780567
